Date and Time: 2025-11-18 10:25:02
Approximate Polling Time: 100 ms
Comments: Period = 10
timestamp/s,voltage/V,current/A,thermistor_0/C,thermistor_1/C,thermistor_2/C,thermistor_3/C,thermistor_4/C,thermistor_5/C,thermistor_6/C,thermistor_7/C
0,6.562,3.332,29.58109,29.51242,29.6239,29.77106,29.73022,29.76495,29.8717,29.89014
0.078309059,6.409,3.285,29.6073,29.52698,29.62872,29.77335,29.72745,29.75961,29.87234,29.88605
0.154467106,6.299,3.225,29.62976,29.53482,29.6311,29.77393,29.72543,29.75861,29.86929,29.88504
0.230306149,6.114,3.166,29.66089,29.54657,29.63876,29.77621,29.72388,29.75751,29.86343,29.88034
0.305005074,5.98,3.092,29.68048,29.5585,29.6394,29.776,29.72437,29.75571,29.86215,29.87592
0.381015062,5.761,3.018,29.70935,29.57596,29.64764,29.77716,29.72211,29.7525,29.86108,29.87579
0.457961082,5.605,2.928,29.73157,29.58591,29.65073,29.77695,29.72189,29.7515,29.85831,29.87262
0.534332991,5.357,2.839,29.75897,29.60193,29.65726,29.78131,29.72189,29.74796,29.8548,29.87067
0.609650135,5.179,2.735,29.78119,29.61377,29.66196,29.78125,29.7197,29.74506,29.85266,29.86774
0.683310032,4.902,2.633,29.81491,29.63138,29.66727,29.78375,29.72083,29.7453,29.85056,29.8649
0.759997129,4.708,2.514,29.83597,29.64362,29.67279,29.78552,29.71997,29.74231,29.84723,29.86108
0.836596012,4.404,2.397,29.86783,29.66309,29.68414,29.78973,29.71802,29.74048,29.84567,29.85907
0.911944151,4.192,2.261,29.88992,29.67743,29.68829,29.78958,29.7179,29.73978,29.84482,29.85706
0.99016118,3.864,2.134,29.91791,29.69223,29.69717,29.79523,29.71927,29.73529,29.83929,29.85565
1.061926126,3.642,1.986,29.9393,29.70651,29.70557,29.79898,29.72043,29.73642,29.8381,29.85306
1.139091015,3.294,1.849,29.97217,29.72763,29.71036,29.80228,29.72079,29.73447,29.83499,29.84808
1.214704037,3.055,1.687,29.99298,29.7403,29.71863,29.80286,29.7204,29.73355,29.83533,29.85007
1.293337107,2.69,1.543,30.01733,29.75873,29.73016,29.80994,29.72083,29.73099,29.83139,29.84595
1.365353107,2.441,1.363,30.03931,29.77133,29.73685,29.81464,29.72116,29.72964,29.83112,29.84387
1.442618132,2.062,1.203,30.06387,29.79321,29.74667,29.81693,29.72223,29.72809,29.82642,29.84131
1.51762104,1.804,1.018,30.0845,29.80438,29.75397,29.82068,29.72266,29.72864,29.82687,29.83997
1.596320152,1.415,0.849,30.10956,29.82605,29.76923,29.82663,29.72357,29.72693,29.82455,29.83716
1.668480158,1.151,0.658,30.125,29.83801,29.7785,29.83047,29.72452,29.72836,29.8215,29.83496
1.747248173,0.755,0.491,30.15073,29.85727,29.78552,29.83749,29.72821,29.72632,29.81976,29.83047
1.82071209,0.487,0.339,30.16492,29.86829,29.79276,29.84201,29.72879,29.7243,29.8172,29.828
1.899327993,0.088,0.237,30.18927,29.88931,29.80472,29.84805,29.73071,29.72427,29.81842,29.82736
1.973423004,-0.175,-0.173,30.20203,29.90012,29.81833,29.84955,29.73331,29.72452,29.81555,29.82355
2.050990105,-0.575,-0.155,30.22006,29.9169,29.82361,29.86142,29.73541,29.72577,29.81363,29.81949
2.125380993,-0.842,-0.229,30.23422,29.93079,29.83267,29.86414,29.73636,29.72488,29.814,29.82205
2.200348139,-1.237,-0.331,30.25198,29.94989,29.84805,29.87146,29.73975,29.72638,29.81277,29.81998
2.276409149,-1.501,-0.484,30.25842,29.95786,29.85245,29.87549,29.74011,29.72379,29.81146,29.81876
2.35199213,-1.889,-0.634,30.2699,29.97763,29.86887,29.8815,29.74246,29.72507,29.81039,29.81372
2.427900076,-2.146,-0.817,30.28293,29.9863,29.87256,29.88837,29.74356,29.72397,29.81027,29.81577
2.505122185,-2.524,-0.98,30.29028,29.99957,29.88605,29.89774,29.74991,29.72586,29.80728,29.81213
2.580280066,-2.771,-1.165,30.29672,30.00891,29.89206,29.90091,29.75043,29.72379,29.80548,29.80984
2.658092022,-3.134,-1.33,30.30618,30.02469,29.90536,29.90927,29.75449,29.72665,29.80624,29.80911
2.732645988,-3.372,-1.514,30.31018,30.03299,29.91406,29.91495,29.75644,29.72714,29.80563,29.80692
2.810333967,-3.716,-1.674,30.31638,30.04468,29.92712,29.92191,29.75958,29.72885,29.80539,29.80499
2.884752989,-3.937,-1.844,30.31659,30.0524,29.93304,29.92932,29.7634,29.72845,29.80396,29.80508
2.96235013,-4.265,-1.993,30.32193,30.06479,29.9454,29.93558,29.76596,29.7294,29.80539,29.80405
3.036259174,-4.471,-2.152,30.32306,30.07004,29.94931,29.94055,29.7695,29.73151,29.80304,29.80154
3.111129045,-4.772,-2.288,30.32025,30.07889,29.95938,29.94965,29.77231,29.73288,29.80304,29.80066
3.187719107,-4.964,-2.434,30.31989,30.08453,29.9707,29.95294,29.77496,29.73441,29.80273,29.79874
3.263113022,-5.238,-2.561,30.32007,30.09219,29.97339,29.96265,29.78085,29.73407,29.80157,29.79922
3.338288069,-5.412,-2.689,30.31598,30.09647,29.98087,29.96594,29.78314,29.73767,29.8013,29.79599
3.418687105,-5.657,-2.802,30.3089,30.10413,29.98932,29.97354,29.78549,29.73849,29.80264,29.79724
3.489426136,-5.812,-2.915,30.30301,30.108,29.99557,29.97757,29.78882,29.74002,29.8045,29.79535
3.568865061,-6.024,-3.012,30.29636,30.11057,30.00156,29.98752,29.79398,29.74066,29.80322,29.7923
3.644515991,-6.157,-3.111,30.29025,30.11255,30.00757,29.99167,29.79581,29.74359,29.8013,29.79468
3.720375061,-6.337,-3.193,30.28009,30.11478,30.01736,29.99518,29.80038,29.74606,29.80429,29.79172
3.795240164,-6.446,-3.275,30.27069,30.11646,30.02136,29.99948,29.80405,29.74655,29.80444,29.79312
3.87034297,-6.592,-3.344,30.25391,30.1181,30.02835,30.00742,29.80753,29.74796,29.80408,29.79465
3.945693016,-6.676,-3.411,30.24728,30.11615,30.03421,30.01001,29.81088,29.74768,29.80539,29.79324
4.029621124,-6.786,-3.464,30.2326,30.11667,30.03357,30.01788,29.81516,29.7518,29.80563,29.7908
4.096688986,-6.846,-3.513,30.2215,30.11398,30.04153,30.01959,29.81821,29.75409,29.80609,29.78848
4.172816992,-6.918,-3.551,30.20035,30.11493,30.04358,30.02493,29.82162,29.75455,29.80759,29.7901
4.247848988,-6.954,-3.586,30.19003,30.11221,30.04861,30.02887,29.82339,29.75754,29.80716,29.79196
4.325428963,-6.988,-3.61,30.17084,30.10577,30.04898,30.03558,29.82767,29.76041,29.80731,29.78876
4.40115118,-6.998,-3.627,30.1575,30.10226,30.05371,30.03751,29.83133,29.76102,29.80798,29.79065
4.477401018,-6.995,-3.638,30.1373,30.09702,30.05692,30.03937,29.83475,29.76453,29.80984,29.79108
4.555205107,-6.979,-3.64,30.12341,30.09341,30.05615,30.04254,29.83676,29.76611,29.81027,29.79193
4.631028175,-6.937,-3.638,30.09897,30.08557,30.05923,30.04825,29.84018,29.76666,29.81158,29.79178
4.704042196,-6.896,-3.623,30.08521,30.08075,30.05652,30.05118,29.8439,29.7662,29.81253,29.79382
4.779406071,-6.816,-3.606,30.06165,30.07205,30.05817,30.05234,29.84665,29.77231,29.81277,29.7915
4.855782032,-6.75,-3.576,30.04568,30.06488,30.05856,30.05478,29.84888,29.77383,29.81335,29.79126
4.933024168,-6.634,-3.544,30.02289,30.05521,30.06015,30.05801,29.84976,29.77545,29.81561,29.7941
5.008877993,-6.545,-3.501,30.00333,30.04984,30.06073,30.05685,29.85419,29.77597,29.81619,29.79437
5.085699081,-6.39,-3.455,29.98022,30.03708,30.05792,30.05988,29.85687,29.77948,29.81534,29.79517
5.161159992,-6.278,-3.395,29.96262,30.02933,30.05362,30.06323,29.85736,29.78104,29.81741,29.79321
5.235668182,-6.091,-3.334,29.93759,30.01932,30.05478,30.06079,29.8606,29.7825,29.81976,29.79483
5.311038971,-5.954,-3.258,29.92035,30.0101,30.05341,30.06253,29.86127,29.78394,29.8219,29.79285
5.389382124,-5.734,-3.184,29.89185,29.99847,30.04706,30.0643,29.86447,29.78491,29.82123,29.79666
5.465543985,-5.576,-3.095,29.87531,29.99088,30.04568,30.06296,29.86685,29.78668,29.82056,29.79727
5.540794134,-5.326,-3.008,29.8497,29.97586,30.03989,30.06265,29.86829,29.78915,29.82309,29.79776
5.619240999,-5.147,-2.902,29.83054,29.96622,30.03738,30.06409,29.86914,29.78885,29.8233,29.79779
5.692910194,-4.867,-2.801,29.80627,29.95117,30.03134,30.06122,29.87128,29.79245,29.82523,29.79846
5.765053988,-4.672,-2.68,29.78625,29.9418,30.02969,30.06174,29.87268,29.79276,29.82721,29.80209
5.844398975,-4.366,-2.567,29.75919,29.92609,30.02286,30.06131,29.87296,29.79239,29.82755,29.80466
5.919414997,-4.153,-2.433,29.74319,29.91632,30.01846,30.05939,29.87473,29.79492,29.828,29.80359
5.994443178,-3.824,-2.304,29.71948,29.90292,30.01349,30.05579,29.87515,29.79608,29.83118,29.80307
6.071048975,-3.6,-2.157,29.70203,29.8913,30.00662,30.05658,29.87442,29.7984,29.83182,29.80316
6.145362139,-3.252,-2.017,29.67517,29.87549,30.0014,30.05441,29.87561,29.7984,29.83121,29.80661
6.220419168,-3.012,-1.857,29.65768,29.86578,29.99457,30.05206,29.8761,29.79843,29.8324,29.80814
6.297022104,-2.646,-1.709,29.63672,29.84991,29.98776,30.04846,29.8754,29.80249,29.83368,29.80814
6.374279976,-2.395,-1.537,29.62009,29.83932,29.98068,30.0466,29.87622,29.80161,29.83478,29.80951
6.452404976,-2.016,-1.373,29.59476,29.82321,29.97678,30.04205,29.87634,29.80087,29.83652,29.81076
6.527362108,-1.757,-1.189,29.57803,29.81314,29.96902,30.04001,29.87497,29.802,29.83701,29.81213
6.603660107,-1.367,-1.022,29.55615,29.79611,29.96298,30.03525,29.87579,29.80536,29.83737,29.80899
6.684508085,-1.103,-0.833,29.54041,29.78485,29.95578,30.03238,29.87686,29.80258,29.83875,29.81119
6.756221056,-0.707,-0.662,29.52322,29.76901,29.94424,30.03012,29.87378,29.80344,29.83841,29.8157
6.829437017,-0.439,-0.472,29.50583,29.76041,29.94223,30.02432,29.87204,29.80499,29.84119,29.81384
6.907009125,-0.038,-0.319,29.48856,29.74097,29.931,30.02362,29.87082,29.8063,29.83929,29.8157
6.981818199,0.223,0.219,29.47293,29.73099,29.92343,30.02029,29.87198,29.80331,29.84033,29.82043
7.058569193,0.628,0.167,29.45688,29.71783,29.91327,30.01215,29.86975,29.80536,29.84323,29.81876
7.132922173,0.89,0.177,29.44843,29.70599,29.90958,30.00656,29.86954,29.80707,29.84177,29.81613
7.209341049,1.285,0.231,29.42761,29.6926,29.89786,30.00305,29.86581,29.80399,29.84357,29.82037
7.285479069,1.548,0.36,29.41821,29.68506,29.89325,30.00003,29.86481,29.80374,29.84348,29.82141
7.361075163,1.936,0.491,29.40308,29.66806,29.88126,29.99466,29.86349,29.80621,29.84521,29.82156
7.448690176,2.191,0.66,29.3963,29.65878,29.8732,29.98975,29.86255,29.80698,29.84534,29.82013
7.511097193,2.568,0.817,29.38226,29.64764,29.86673,29.98328,29.85831,29.80542,29.84692,29.82382
7.588575125,2.815,1.001,29.37695,29.63828,29.85995,29.98044,29.85629,29.80414,29.84781,29.82382
7.666216135,3.178,1.162,29.36829,29.62338,29.84818,29.97672,29.85468,29.80307,29.84805,29.82327
7.739691019,3.414,1.342,29.35754,29.61807,29.84445,29.97092,29.85223,29.80392,29.84778,29.82306
7.815484047,3.757,1.503,29.35272,29.60654,29.83423,29.9624,29.84958,29.80344,29.84808,29.82718
7.890410185,3.982,1.674,29.34845,29.59818,29.83057,29.95715,29.84909,29.80093,29.84995,29.82446
7.968580008,4.303,1.824,29.3414,29.58902,29.81921,29.95435,29.84402,29.80023,29.84872,29.82846
8.043581963,4.508,1.982,29.33594,29.58417,29.81125,29.95038,29.84271,29.79938,29.84851,29.83148
8.120434046,4.811,2.119,29.33926,29.57153,29.80298,29.9451,29.83786,29.80173,29.84824,29.82852
8.194598198,4.999,2.265,29.33609,29.56586,29.79922,29.93814,29.8371,29.79901,29.84836,29.82947
8.272078037,5.27,2.393,29.33405,29.56094,29.7887,29.93307,29.83264,29.79828,29.84958,29.82932
8.347580194,5.443,2.523,29.33881,29.55469,29.78647,29.92902,29.8291,29.79852,29.84967,29.83054
8.422670126,5.686,2.633,29.3367,29.54617,29.77985,29.92493,29.82712,29.7951,29.85001,29.82825
8.498341084,5.838,2.748,29.34164,29.5426,29.77158,29.92029,29.82452,29.79523,29.8476,29.832
8.573172092,6.049,2.845,29.34476,29.54041,29.76431,29.91129,29.82108,29.79324,29.85007,29.82993
8.64815402,6.18,2.944,29.35162,29.53665,29.75894,29.90778,29.81863,29.79239,29.84915,29.83182
8.725303173,6.358,3.027,29.3562,29.53333,29.7515,29.90509,29.81491,29.78967,29.84674,29.83496
8.799764156,6.464,3.108,29.36554,29.52966,29.75085,29.90128,29.81183,29.78726,29.84729,29.83444
8.87656498,6.607,3.176,29.37595,29.52927,29.74521,29.89178,29.80792,29.78949,29.84778,29.83087
8.952244043,6.691,3.241,29.38513,29.52753,29.7377,29.89029,29.8063,29.78711,29.84659,29.83118
9.028378963,6.798,3.296,29.39874,29.52869,29.73291,29.88434,29.80167,29.78391,29.84692,29.83246
9.104168177,6.856,3.346,29.4079,29.52856,29.73157,29.8812,29.79932,29.78278,29.84616,29.8331
9.179916143,6.925,3.384,29.42636,29.52795,29.7233,29.87625,29.79617,29.78198,29.84427,29.8298
9.255434036,6.959,3.418,29.43417,29.5296,29.72205,29.87436,29.7955,29.78067,29.8425,29.82974
9.33163619,6.99,3.442,29.45575,29.53397,29.71927,29.86914,29.78983,29.77594,29.84338,29.83041
9.409132004,6.998,3.459,29.46964,29.53787,29.71729,29.86536,29.78769,29.77637,29.84335,29.83047
9.485819101,6.992,3.468,29.4888,29.54102,29.71655,29.86276,29.78387,29.77402,29.84167,29.82999
9.559355974,6.974,3.47,29.50555,29.54532,29.71368,29.86121,29.78183,29.77124,29.84,29.83017
9.636723042,6.93,3.466,29.52972,29.55258,29.71213,29.85559,29.77869,29.77106,29.84018,29.82892
9.712982178,6.888,3.451,29.54849,29.55731,29.70822,29.85489,29.77689,29.76743,29.8381,29.83099
9.788948059,6.805,3.432,29.57001,29.56656,29.71121,29.85068,29.77325,29.76587,29.83795,29.82932
9.863232136,6.737,3.402,29.58887,29.57242,29.71048,29.84863,29.77191,29.76428,29.83652,29.82993
