Date and Time: 2025-11-18 10:46:37
Approximate Polling Time: 100 ms
Comments: Period = 10
timestamp/s,voltage/V,current/A,thermistor_0/C,thermistor_1/C,thermistor_2/C,thermistor_3/C,thermistor_4/C,thermistor_5/C,thermistor_6/C,thermistor_7/C
0,-1.28,-0.357,30.85211,30.56604,30.46927,30.49042,30.34518,30.31555,30.38849,30.38651
0.075569868,-1.54,-0.515,30.86023,30.5752,30.47507,30.49374,30.34753,30.31549,30.38742,30.38525
0.152355909,-1.931,-0.665,30.87296,30.59045,30.4881,30.50314,30.3497,30.31488,30.38635,30.3848
0.227708817,-2.184,-0.846,30.88126,30.60034,30.49579,30.50748,30.35126,30.31546,30.38605,30.38321
0.306195974,-2.56,-1.009,30.89215,30.6134,30.50647,30.51312,30.35443,30.31705,30.38586,30.38034
0.379738808,-2.808,-1.194,30.8985,30.62347,30.51401,30.51791,30.35559,30.31876,30.38565,30.37976
0.456241846,-3.169,-1.357,30.90582,30.63644,30.52542,30.52219,30.35986,30.3161,30.3858,30.38309
0.530474901,-3.407,-1.539,30.90817,30.64508,30.53275,30.52884,30.36063,30.31848,30.3848,30.38254
0.6067729,-3.75,-1.699,30.91391,30.65414,30.54214,30.53726,30.36569,30.32126,30.38464,30.37808
0.68302083,-3.974,-1.867,30.91553,30.66104,30.54602,30.54141,30.36795,30.31964,30.38348,30.37854
0.75987196,-4.297,-2.017,30.91934,30.67331,30.55594,30.54749,30.36938,30.32245,30.38501,30.37704
0.835608006,-4.505,-2.172,30.91733,30.67935,30.56415,30.55252,30.37173,30.32269,30.38577,30.37738
0.911748886,-4.804,-2.31,30.91861,30.689,30.57547,30.5607,30.37634,30.3241,30.38309,30.37625
0.986572981,-4.996,-2.455,30.91312,30.69214,30.58096,30.56522,30.37814,30.32574,30.38431,30.37439
1.064395905,-5.268,-2.579,30.91232,30.69928,30.58786,30.56989,30.38235,30.32751,30.38525,30.37402
1.13677597,-5.441,-2.707,30.91177,30.7041,30.59561,30.57397,30.38516,30.32959,30.3866,30.37463
1.215150833,-5.683,-2.816,30.90076,30.70865,30.60034,30.58307,30.388,30.32858,30.38513,30.37561
1.29015398,-5.836,-2.931,30.89661,30.71072,30.60681,30.58719,30.39084,30.33047,30.38641,30.37433
1.366745949,-6.047,-3.027,30.88751,30.71298,30.61426,30.59286,30.39511,30.33313,30.38608,30.37231
1.441474915,-6.175,-3.121,30.88098,30.7157,30.61743,30.59732,30.39813,30.33521,30.38681,30.3725
1.518416882,-6.355,-3.203,30.86792,30.71844,30.62567,30.60339,30.40018,30.33728,30.3887,30.37292
1.591354847,-6.462,-3.285,30.86215,30.71854,30.62863,30.60672,30.40359,30.3381,30.38834,30.37531
1.669784784,-6.605,-3.352,30.84747,30.71707,30.63391,30.61459,30.409,30.33945,30.38901,30.37299
1.745433807,-6.689,-3.419,30.83612,30.71701,30.63754,30.61771,30.41061,30.34219,30.38864,30.37292
1.821898937,-6.796,-3.47,30.82205,30.71591,30.64392,30.62122,30.41388,30.34457,30.39182,30.37186
1.895889997,-6.854,-3.517,30.8096,30.71518,30.64545,30.62393,30.41693,30.34613,30.39215,30.37311
1.974027872,-6.924,-3.557,30.78958,30.71088,30.65161,30.62964,30.42084,30.34723,30.3927,30.3735
2.048785925,-6.959,-3.589,30.77734,30.70886,30.65131,30.63364,30.42343,30.3497,30.39209,30.37274
2.123427868,-6.99,-3.612,30.76038,30.70279,30.65475,30.63611,30.4277,30.35318,30.39474,30.37222
2.200804949,-6.998,-3.629,30.74524,30.69995,30.65546,30.6394,30.42908,30.35455,30.39496,30.3728
2.278678894,-6.992,-3.639,30.72189,30.69437,30.65866,30.64377,30.43228,30.35562,30.3959,30.37445
2.351657867,-6.976,-3.64,30.70901,30.6897,30.659,30.64557,30.43387,30.35657,30.39709,30.37546
2.426826954,-6.931,-3.634,30.68561,30.6814,30.65973,30.64911,30.43909,30.35956,30.39783,30.37369
2.504586935,-6.888,-3.62,30.67065,30.67456,30.65875,30.65118,30.4411,30.36148,30.39838,30.37561
2.581550837,-6.806,-3.602,30.64606,30.66794,30.6601,30.65311,30.44305,30.36377,30.40097,30.37656
2.656839848,-6.739,-3.573,30.62936,30.66092,30.65942,30.65475,30.44504,30.36539,30.40265,30.37686
2.732456923,-6.619,-3.539,30.60562,30.64951,30.65732,30.65836,30.44925,30.36679,30.40201,30.37695
2.807829857,-6.529,-3.495,30.58716,30.64279,30.65726,30.65961,30.4512,30.36768,30.40302,30.37894
2.884933949,-6.373,-3.448,30.56293,30.63181,30.65427,30.65842,30.4534,30.3718,30.405,30.37872
2.958315849,-6.258,-3.389,30.54724,30.62308,30.65115,30.65936,30.45496,30.37317,30.40741,30.37967
3.035904884,-6.068,-3.326,30.51712,30.61041,30.65268,30.66306,30.45779,30.37399,30.40735,30.38211
3.110162973,-5.93,-3.25,30.49899,30.60147,30.64746,30.66211,30.45895,30.37473,30.40884,30.38492
3.188748837,-5.708,-3.175,30.47513,30.58923,30.64453,30.66125,30.46103,30.37799,30.40942,30.38318
3.263484955,-5.549,-3.085,30.45764,30.57764,30.64218,30.66165,30.46265,30.37741,30.41113,30.38336
3.34034586,-5.297,-2.997,30.43073,30.56543,30.63788,30.66135,30.46289,30.38037,30.41275,30.38657
3.413657904,-5.117,-2.892,30.41251,30.55679,30.6337,30.66,30.46408,30.38187,30.41351,30.38702
3.49118185,-4.836,-2.788,30.38486,30.54041,30.62784,30.65927,30.46704,30.38367,30.41385,30.38708
3.566842794,-4.638,-2.668,30.36795,30.53058,30.62363,30.65912,30.46744,30.38455,30.41452,30.38745
3.643135786,-4.331,-2.552,30.34189,30.51669,30.6174,30.65591,30.46774,30.38654,30.41714,30.38983
3.718387842,-4.117,-2.42,30.32617,30.50537,30.61398,30.65506,30.46823,30.38687,30.41858,30.3905
