Date and Time: 2025-12-05 11:26:03
Approximate Polling Time: 100 ms
Comments: Period = 150
timestamp/s,voltage/V,current/A,thermistor_0/C,thermistor_1/C,thermistor_2/C,thermistor_3/C,thermistor_4/C,thermistor_5/C,thermistor_6/C,thermistor_7/C
0.0,2.303,0.742,37.07114,36.94849,36.88544,36.84052,36.56674,36.41382,36.39355,36.34131
0.0705869197845459,2.328,0.754,37.06784,36.94788,36.88901,36.8432,36.56784,36.4136,36.39767,36.34897
0.1446058750152588,2.345,0.766,37.06467,36.94754,36.8884,36.84708,36.56833,36.41254,36.39951,36.35214
0.22100210189819336,2.37,0.776,37.06604,36.94608,36.89108,36.83945,36.57184,36.41913,36.40155,36.35342
0.2964630126953125,2.387,0.789,37.06436,36.94333,36.89117,36.84604,36.57416,36.42392,36.40622,36.35596
0.37471795082092285,2.412,0.8,37.06512,36.94485,36.88657,36.84378,36.57434,36.42532,36.41098,36.36029
0.44933605194091797,2.429,0.813,37.06876,36.9426,36.88278,36.84631,36.57651,36.42532,36.41367,36.36719
0.5280880928039551,2.454,0.825,37.05646,36.94183,36.88663,36.84677,36.57837,36.42798,36.41351,36.36469
0.6008810997009277,2.471,0.837,37.06186,36.94168,36.88782,36.84766,36.57941,36.43195,36.42206,36.37375
0.6778120994567871,2.495,0.848,37.06506,36.94287,36.88715,36.84573,36.58057,36.43652,36.42224,36.37216
0.7543220520019531,2.512,0.86,37.06412,36.93939,36.88345,36.84744,36.58331,36.4386,36.42505,36.37579
0.8313620090484619,2.537,0.872,37.064,36.94162,36.88834,36.84946,36.58426,36.43988,36.4278,36.37787
0.9058361053466797,2.554,0.884,37.06201,36.94019,36.87683,36.84833,36.58591,36.44583,36.43353,36.38492
0.9815399646759033,2.579,0.894,37.06033,36.93973,36.88516,36.85028,36.58871,36.44635,36.43768,36.38687
1.0561070442199707,2.594,0.906,37.06345,36.93958,36.88586,36.85114,36.5899,36.44647,36.4361,36.38873
1.134087085723877,2.62,0.917,37.06482,36.94162,36.88559,36.85016,36.59122,36.45023,36.4411,36.3912
1.2084341049194336,2.636,0.931,37.06699,36.94165,36.88412,36.85168,36.5925,36.45151,36.4426,36.39139
1.284925937652588,2.66,0.941,37.06024,36.93732,36.88644,36.85043,36.59396,36.45291,36.44516,36.3996
1.3586349487304688,2.677,0.953,37.06567,36.93939,36.88693,36.85385,36.59528,36.45413,36.44815,36.4025
1.4366800785064697,2.702,0.964,37.0665,36.9393,36.88556,36.85434,36.59778,36.45999,36.45157,36.40469
1.5128769874572754,2.718,0.976,37.06927,36.93964,36.88821,36.85645,36.59967,36.46249,36.45377,36.40823
1.590001106262207,2.743,0.987,37.06848,36.94125,36.8877,36.85754,36.60165,36.46616,36.45953,36.41034
1.6646039485931396,2.76,0.999,37.0676,36.94168,36.88657,36.85547,36.60083,36.46494,36.45908,36.4104
1.7383840084075928,2.784,1.009,37.07004,36.94046,36.88831,36.85858,36.60495,36.46808,36.46179,36.41766
1.8167688846588135,2.801,1.022,37.07104,36.94019,36.8891,36.86136,36.60669,36.46823,36.46277,36.41959
1.8934071063995361,2.825,1.033,37.07614,36.94461,36.88461,36.85693,36.60617,36.47116,36.47049,36.4249
1.967777967453003,2.842,1.044,37.07208,36.94287,36.89246,36.86182,36.60693,36.47308,36.46875,36.42075
2.0447781085968018,2.866,1.055,37.07132,36.94244,36.89011,36.86252,36.6098,36.47467,36.47357,36.43231
2.1196539402008057,2.882,1.067,37.0755,36.94394,36.89111,36.8627,36.61084,36.47641,36.47473,36.43338
2.196784019470215,2.906,1.078,37.07806,36.94519,36.89035,36.86411,36.61594,36.4834,36.47864,36.4368
2.269015073776245,2.922,1.089,37.08276,36.95108,36.87885,36.8674,36.61893,36.47568,36.47952,36.44412
2.346914052963257,2.947,1.1,37.09082,36.9483,36.88895,36.86374,36.6156,36.48718,36.48538,36.44293
2.420806884765625,2.963,1.112,37.08368,36.94815,36.89517,36.8624,36.61417,36.48584,36.48639,36.44324
2.499541997909546,2.987,1.123,37.0864,36.94867,36.89651,36.86801,36.61938,36.48773,36.48822,36.44592
2.5752100944519043,3.002,1.134,37.09128,36.94601,36.89142,36.86859,36.62103,36.48911,36.48901,36.45261
2.6523890495300293,3.028,1.144,37.08951,36.94846,36.89536,36.86813,36.62387,36.49396,36.49527,36.45789
2.7262680530548096,3.043,1.155,37.0939,36.95334,36.89597,36.8707,36.62488,36.49533,36.49515,36.45197
2.803459882736206,3.067,1.165,37.0965,36.95526,36.9003,36.87131,36.6254,36.49603,36.49844,36.45865
2.87880802154541,3.083,1.177,37.09842,36.95837,36.89877,36.87189,36.62524,36.49725,36.50058,36.46072
2.95501708984375,3.107,1.188,37.0993,36.95654,36.89804,36.87396,36.62939,36.50052,36.50323,36.46176
3.0279929637908936,3.124,1.199,37.10333,36.95746,36.90234,36.87881,36.62888,36.50177,36.50546,36.47229
3.104443073272705,3.146,1.21,37.11139,36.96167,36.90314,36.87463,36.62952,36.50458,36.50989,36.47293
3.180440902709961,3.163,1.221,37.11066,36.96353,36.90451,36.87735,36.63245,36.50677,36.51041,36.4696
3.258831024169922,3.187,1.232,37.11362,36.9635,36.90561,36.88156,36.63574,36.50958,36.51053,36.47095
3.3342909812927246,3.203,1.243,37.11996,36.96442,36.90445,36.87875,36.63687,36.51266,36.5155,36.46866
3.4104790687561035,3.227,1.253,37.11914,36.96933,36.90994,36.88211,36.63818,36.51416,36.51498,36.47586
3.4837169647216797,3.242,1.264,37.125,36.97015,36.90894,36.88342,36.63986,36.51657,36.51865,36.47824
3.5604710578918457,3.266,1.275,37.12698,36.9729,36.91202,36.88589,36.6416,36.51645,36.52209,36.48349
3.63498592376709,3.282,1.286,37.1275,36.97211,36.92084,36.88458,36.64066,36.51764,36.52466,36.48758
3.7138350009918213,3.305,1.297,37.13431,36.97632,36.91336,36.88794,36.64328,36.52048,36.52512,36.48709
