Date and Time: 2025-11-18 11:10:46
Approximate Polling Time: 100 ms
Comments: Period = 15
timestamp/s,voltage/V,current/A,thermistor_0/C,thermistor_1/C,thermistor_2/C,thermistor_3/C,thermistor_4/C,thermistor_5/C,thermistor_6/C,thermistor_7/C
0,-6.566,-3.37,31.4921,31.41794,31.33395,31.28766,31.01956,30.901,30.91473,30.87637
0.076951981,-6.626,-3.412,31.47595,31.4162,31.33963,31.28464,31.02396,30.90536,30.91605,30.87552
0.154407024,-6.707,-3.445,31.45148,31.40695,31.3425,31.28973,31.02802,30.90778,30.91858,30.88129
0.228326082,-6.756,-3.48,31.43582,31.40085,31.34219,31.29141,31.03003,30.91055,30.92108,30.88232
0.30499506,-6.821,-3.509,31.41855,31.39233,31.33524,31.29184,31.03763,30.91611,30.92233,30.88113
0.379639149,-6.859,-3.536,31.40115,31.38657,31.3385,31.29352,31.03757,30.91779,30.92413,30.88367
0.456304073,-6.907,-3.558,31.3746,31.37491,31.33615,31.29712,31.04211,30.91919,30.92792,30.89328
0.531243086,-6.934,-3.579,31.35873,31.36853,31.33554,31.29694,31.04132,30.92429,30.93335,30.89136
0.608633995,-6.965,-3.594,31.3324,31.3541,31.33096,31.30127,31.04898,30.92911,30.93396,30.8931
0.683026075,-6.98,-3.607,31.31784,31.34717,31.33194,31.30136,31.04855,30.92899,30.93726,30.89536
0.760916948,-6.995,-3.616,31.2937,31.33676,31.32959,31.3002,31.05142,30.93323,30.93936,30.89673
0.834991932,-7,-3.623,31.27805,31.32867,31.32895,31.30173,31.05386,30.93588,30.94229,30.89847
0.912271976,-6.996,-3.626,31.24673,31.31577,31.32611,31.30435,31.0567,30.93564,30.94284,30.90594
0.987630129,-6.989,-3.626,31.23398,31.30725,31.31934,31.30505,31.05692,30.93848,30.94595,30.90424
1.062700987,-6.97,-3.622,31.20538,31.29175,31.31824,31.30093,31.06113,30.94342,30.94925,30.90543
1.139256954,-6.952,-3.615,31.18881,31.28265,31.31229,31.30142,31.06177,30.94507,30.95013,30.90567
1.214663982,-6.916,-3.607,31.15964,31.26849,31.31534,31.30197,31.064,30.94803,30.95325,30.90903
1.290162086,-6.886,-3.593,31.14697,31.25717,31.30292,31.30099,31.0643,30.95224,30.95746,30.91568
1.366961956,-6.832,-3.577,31.11649,31.24295,31.29901,31.29974,31.06702,30.95245,30.95779,30.9155
1.442276955,-6.791,-3.556,31.09915,31.23502,31.2951,31.30209,31.06866,30.95016,30.95908,30.91724
