Date and Time: 2025-11-18 10:02:00
Approximate Polling Time: 100 ms
Comments: Period = 20
timestamp/s,voltage/V,current/A,thermistor_0/C,thermistor_1/C,thermistor_2/C,thermistor_3/C,thermistor_4/C,thermistor_5/C,thermistor_6/C,thermistor_7/C
0,6.758,3.366,29.17139,28.93768,28.94498,29.05521,29.00122,29.04138,29.15994,29.18124
0.071065903,6.722,3.345,29.1936,28.95129,28.95258,29.05881,29.0018,29.04025,29.15726,29.17758
0.145653009,6.664,3.325,29.22507,28.97278,28.96454,29.06372,29.00122,29.0368,29.15454,29.17645
0.220686913,6.622,3.3,29.24847,28.98672,28.97174,29.06659,29.00101,29.03534,29.15256,29.17325
0.298609018,6.553,3.274,29.28094,29.00677,28.98206,29.0733,29.00287,29.03375,29.14807,29.1669
0.373970985,6.505,3.245,29.30237,29.02136,28.98996,29.07693,29.00388,29.0318,29.14548,29.16583
0.452974081,6.428,3.218,29.33667,29.04486,29.00223,29.0813,29.00339,29.03113,29.14417,29.16217
0.526572943,6.374,3.185,29.35934,29.05887,29.01059,29.08514,29.00455,29.03009,29.142,29.15964
0.600444078,6.289,3.153,29.39185,29.08029,29.02344,29.09366,29.00635,29.02856,29.13818,29.15579
0.676189899,6.23,3.118,29.41281,29.0965,29.03223,29.09735,29.00665,29.02579,29.13611,29.15445
0.751937866,6.136,3.083,29.44733,29.11795,29.04391,29.10345,29.0094,29.02716,29.134,29.15002
0.826884031,6.071,3.044,29.46924,29.13266,29.05182,29.10822,29.0108,29.02631,29.13196,29.14764
0.904505014,5.969,3.006,29.50076,29.15598,29.06732,29.11554,29.01181,29.02448,29.12997,29.14581
0.979410887,5.898,2.961,29.52353,29.17136,29.07751,29.12061,29.01346,29.02359,29.1275,29.14349
1.058258057,5.788,2.92,29.55533,29.19235,29.08966,29.12888,29.01736,29.02271,29.12457,29.13809
1.133427858,5.711,2.872,29.57608,29.20721,29.09583,29.13388,29.01859,29.02286,29.12354,29.13739
1.210968971,5.593,2.826,29.61072,29.23279,29.11172,29.13971,29.02029,29.02216,29.12177,29.13394
1.284826994,5.512,2.774,29.62973,29.24738,29.12173,29.146,29.02292,29.02264,29.12061,29.13251
1.360977888,5.386,2.727,29.66028,29.26953,29.13681,29.15656,29.0264,29.02173,29.11765,29.13055
1.434630871,5.299,2.671,29.68042,29.2851,29.14682,29.1622,29.02863,29.02139,29.11679,29.12833
1.511654854,5.166,2.619,29.71277,29.3078,29.15945,29.16974,29.03259,29.0231,29.11472,29.12381
1.58593297,5.076,2.559,29.73279,29.32333,29.17001,29.17618,29.03522,29.02252,29.11392,29.1225
1.661975861,4.937,2.504,29.76337,29.34708,29.18646,29.18509,29.03851,29.02408,29.11343,29.12222
1.737957001,4.841,2.442,29.78259,29.3624,29.19595,29.19025,29.04019,29.02307,29.11154,29.12045
1.815964937,4.694,2.384,29.81161,29.38373,29.2113,29.20132,29.04575,29.0235,29.10959,29.11646
1.889674902,4.594,2.315,29.83011,29.39883,29.22141,29.2081,29.04868,29.02423,29.10788,29.11526
1.966300964,4.441,2.253,29.86066,29.4238,29.23654,29.21597,29.05228,29.02576,29.10797,29.11313
2.042906046,4.337,2.183,29.87888,29.43765,29.24646,29.22241,29.05582,29.02649,29.10767,29.11182
2.120913029,4.177,2.118,29.90463,29.45956,29.26315,29.23447,29.06049,29.02692,29.10617,29.11133
2.196527004,4.069,2.045,29.92255,29.47455,29.2746,29.24106,29.06354,29.0271,29.1058,29.10907
2.271908998,3.905,1.976,29.95062,29.49625,29.28775,29.25067,29.06921,29.03021,29.10474,29.1059
2.346163988,3.794,1.899,29.96771,29.51031,29.29709,29.2572,29.073,29.03052,29.10376,29.10269
2.421877861,3.623,1.829,29.99329,29.53342,29.31528,29.26755,29.07693,29.03198,29.10403,29.1048
2.497278929,3.51,1.748,30.01013,29.54733,29.32635,29.27505,29.08038,29.03259,29.10358,29.10181
2.575926065,3.335,1.674,30.0332,29.56787,29.34088,29.28647,29.08722,29.03531,29.10291,29.10141
2.64805007,3.216,1.591,30.04916,29.58212,29.35297,29.29355,29.09097,29.03668,29.10242,29.10144
2.725318909,3.037,1.515,30.07318,29.60373,29.36707,29.30246,29.09674,29.03943,29.10431,29.1004
2.798780918,2.916,1.428,30.08856,29.61728,29.37729,29.30997,29.10065,29.04172,29.10379,29.09857
