Date and Time: 2025-12-02 11:34:40
Approximate Polling Time: 100 ms
Comments: Period = 90
timestamp/s,voltage/V,current/A,thermistor_0/C,thermistor_1/C,thermistor_2/C,thermistor_3/C,thermistor_4/C,thermistor_5/C,thermistor_6/C,thermistor_7/C
0.0,2.365,1.039,30.15414,30.56842,31.07672,31.51071,31.73892,31.9606,32.19919,32.28448
0.06179499626159668,2.393,1.058,30.17261,30.56998,31.08679,31.49841,31.72568,31.96167,32.19858,32.28281
0.13900494575500488,2.435,1.075,30.1778,30.57782,31.07867,31.49402,31.71838,31.94455,32.18558,32.28177
0.2133960723876953,2.462,1.096,30.19135,30.57321,31.08569,31.48755,31.71289,31.93985,32.17313,32.28561
0.2890279293060303,2.504,1.115,30.19016,30.57413,31.06241,31.49124,31.70877,31.92444,32.16315,32.26447
0.36460208892822266,2.532,1.134,30.21259,30.58578,31.05649,31.47592,31.69586,31.9194,32.16724,32.26141
0.4438629150390625,2.574,1.152,30.19324,30.58365,31.07404,31.48291,31.68411,31.92032,32.14645,32.25006
0.5152521133422852,2.602,1.171,30.21667,30.58716,31.06738,31.4744,31.68396,31.90448,32.14639,32.23544
0.5927810668945312,2.642,1.19,30.23288,30.58429,31.07324,31.46594,31.67599,31.90125,32.12909,32.23117
0.6681671142578125,2.67,1.208,30.23254,30.59796,31.05576,31.46667,31.67676,31.88849,32.11942,32.21597
0.747642993927002,2.711,1.227,30.24075,30.59781,31.05624,31.45975,31.66489,31.88019,32.11649,32.20242
0.8217949867248535,2.738,1.246,30.25916,30.59628,31.05795,31.45523,31.66202,31.86816,32.11722,32.18707
0.8984050750732422,2.779,1.263,30.25403,30.59686,31.06577,31.44781,31.65305,31.86737,32.09277,32.19833
0.9719769954681396,2.807,1.282,30.25729,30.60287,31.06296,31.44928,31.64374,31.85391,32.09277,32.19019
1.0494959354400635,2.848,1.299,30.27206,30.6145,31.04227,31.44864,31.6333,31.85861,32.08978,32.1608
1.1252720355987549,2.875,1.32,30.28467,30.60745,31.05109,31.44281,31.63666,31.84207,32.07214,32.15591
1.2021820545196533,2.915,1.336,30.30325,30.61258,31.05157,31.44275,31.62469,31.82626,32.0647,32.16199
1.273996114730835,2.942,1.354,30.31183,30.62045,31.03616,31.43735,31.6261,31.81943,32.06598,32.14334
1.3515961170196533,2.982,1.373,30.30618,30.62225,31.05374,31.42645,31.61273,31.81888,32.0502,32.13037
1.4282948970794678,3.01,1.393,30.30939,30.62988,31.04022,31.43298,31.60547,31.81955,32.03693,32.12833
1.5050170421600342,3.049,1.41,30.33533,30.62961,31.05402,31.41492,31.60828,31.81128,32.03809,32.11618
1.578305959701538,3.077,1.43,30.34143,30.63593,31.04736,31.41913,31.59607,31.79614,32.02634,32.11218
1.6549410820007324,3.116,1.447,30.35861,30.63257,31.05777,31.40811,31.59439,31.79553,32.00916,32.11234
1.7294070720672607,3.143,1.466,30.35339,30.64713,31.05948,31.41904,31.58795,31.77542,32.00296,32.08353
1.8085980415344238,3.182,1.482,30.36639,30.64468,31.04715,31.40884,31.58194,31.77765,31.99802,32.08084
1.8833129405975342,3.209,1.502,30.37387,30.65399,31.06174,31.40897,31.56979,31.76483,32.00122,32.06516
1.961043119430542,3.248,1.517,30.39999,30.66232,31.0578,31.40857,31.5647,31.75168,31.98459,32.07471
2.0340709686279297,3.275,1.536,30.40567,30.65704,31.05252,31.4006,31.56418,31.75827,31.97452,32.06216
2.1112070083618164,3.314,1.553,30.39685,30.66467,31.06042,31.39029,31.55948,31.75754,31.96188,32.05606
2.1872010231018066,3.341,1.571,30.41974,30.66537,31.04117,31.39444,31.55768,31.7435,31.95911,32.04489
2.263576030731201,3.379,1.587,30.44223,30.67401,31.0502,31.39911,31.54797,31.73373,31.95422,32.02441
2.3386549949645996,3.406,1.604,30.45642,30.6853,31.03427,31.3992,31.5423,31.72675,31.95245,32.01938
2.4141008853912354,3.444,1.62,30.45953,30.68268,31.05667,31.39099,31.53723,31.71863,31.93939,32.01306
2.4890849590301514,3.469,1.638,30.46375,30.69855,31.04044,31.38477,31.53842,31.72458,31.92725,32.0047
2.5685930252075195,3.509,1.654,30.48447,30.70773,31.05634,31.37311,31.52594,31.71289,31.93054,32.01373
2.6564431190490723,3.534,1.672,30.49133,30.70197,31.05289,31.38419,31.52692,31.70181,31.91559,31.99573
2.7193479537963867,3.572,1.688,30.50662,30.71777,31.05133,31.3783,31.52377,31.68823,31.90598,31.99048
2.7921059131622314,3.598,1.706,30.50446,30.72144,31.04242,31.38525,31.51355,31.69601,31.89743,31.98535
2.868865966796875,3.636,1.72,30.52457,30.72516,31.0531,31.37827,31.51215,31.68488,31.89218,31.96631
2.946018934249878,3.661,1.739,30.52634,30.72552,31.06357,31.3808,31.50348,31.67288,31.88528,31.95813
3.023509979248047,3.7,1.755,30.56378,30.74146,31.04269,31.37283,31.50745,31.66003,31.88138,31.95389
3.0974230766296387,3.725,1.773,30.56064,30.7428,31.06235,31.37091,31.49835,31.66714,31.8739,31.94415
3.172084093093872,3.762,1.786,30.58505,30.74289,31.07404,31.37137,31.49219,31.65594,31.86185,31.94119
3.2486000061035156,3.787,1.805,30.5946,30.76077,31.07339,31.36487,31.48978,31.6626,31.8616,31.91791
3.3263089656829834,3.824,1.819,30.60532,30.76291,31.0621,31.36819,31.48764,31.6449,31.85287,31.92047
3.4031081199645996,3.85,1.835,30.60147,30.77014,31.07684,31.36102,31.48453,31.64389,31.84027,31.92441
